"","hydrophobicity.Group1","hydrophobicity.Group2","hydrophobicity.Group3","normwaalsvolume.Group1","normwaalsvolume.Group2","normwaalsvolume.Group3","polarity.Group1","polarity.Group2","polarity.Group3","polarizability.Group1","polarizability.Group2","polarizability.Group3","charge.Group1","charge.Group2","charge.Group3","secondarystruct.Group1","secondarystruct.Group2","secondarystruct.Group3","solventaccess.Group1","solventaccess.Group2","solventaccess.Group3"
"2Z6OA",0.354651162790698,0.325581395348837,0.319767441860465,0.343023255813953,0.372093023255814,0.284883720930233,0.354651162790698,0.267441860465116,0.377906976744186,0.261627906976744,0.453488372093023,0.284883720930233,0.13953488372093,0.720930232558139,0.13953488372093,0.453488372093023,0.284883720930233,0.261627906976744,0.436046511627907,0.354651162790698,0.209302325581395
"4CSRB",0.404255319148936,0.212765957446809,0.382978723404255,0.287234042553192,0.414893617021277,0.297872340425532,0.382978723404255,0.202127659574468,0.414893617021277,0.25531914893617,0.446808510638298,0.297872340425532,0.170212765957447,0.670212765957447,0.159574468085106,0.531914893617021,0.308510638297872,0.159574468085106,0.436170212765957,0.404255319148936,0.159574468085106
"2CIUA",0.401574803149606,0.330708661417323,0.267716535433071,0.31496062992126,0.346456692913386,0.338582677165354,0.31496062992126,0.244094488188976,0.440944881889764,0.267716535433071,0.393700787401575,0.338582677165354,0.188976377952756,0.68503937007874,0.125984251968504,0.47244094488189,0.251968503937008,0.275590551181102,0.338582677165354,0.401574803149606,0.259842519685039
"4I79A",0.265664160401002,0.43609022556391,0.298245614035088,0.43859649122807,0.340852130325815,0.220551378446115,0.31077694235589,0.355889724310777,0.333333333333333,0.368421052631579,0.411027568922306,0.220551378446115,0.06265664160401,0.824561403508772,0.112781954887218,0.3734335839599,0.283208020050125,0.343358395989975,0.403508771929825,0.265664160401002,0.330827067669173
"6PGVA",0.303191489361702,0.356382978723404,0.340425531914894,0.377659574468085,0.436170212765957,0.186170212765957,0.361702127659574,0.313829787234043,0.324468085106383,0.297872340425532,0.515957446808511,0.186170212765957,0.101063829787234,0.797872340425532,0.101063829787234,0.537234042553192,0.191489361702128,0.271276595744681,0.5,0.303191489361702,0.196808510638298
"5BUPA",0.267605633802817,0.44131455399061,0.291079812206573,0.431924882629108,0.328638497652582,0.23943661971831,0.338028169014085,0.338028169014085,0.323943661971831,0.328638497652582,0.431924882629108,0.23943661971831,0.07981220657277,0.802816901408451,0.117370892018779,0.413145539906103,0.258215962441315,0.328638497652582,0.380281690140845,0.267605633802817,0.352112676056338
"2Y69M",0.2,0.485714285714286,0.314285714285714,0.442857142857143,0.3,0.257142857142857,0.342857142857143,0.428571428571429,0.228571428571429,0.342857142857143,0.4,0.257142857142857,0.128571428571429,0.842857142857143,0.0285714285714286,0.514285714285714,0.242857142857143,0.242857142857143,0.485714285714286,0.2,0.314285714285714
"2RL8A",0.37012987012987,0.331168831168831,0.298701298701299,0.363636363636364,0.376623376623377,0.25974025974026,0.331168831168831,0.279220779220779,0.38961038961039,0.305194805194805,0.435064935064935,0.25974025974026,0.123376623376623,0.733766233766234,0.142857142857143,0.435064935064935,0.279220779220779,0.285714285714286,0.396103896103896,0.37012987012987,0.233766233766234
"4IEJA",0.397849462365591,0.333333333333333,0.268817204301075,0.32258064516129,0.311827956989247,0.365591397849462,0.344086021505376,0.204301075268817,0.451612903225806,0.279569892473118,0.354838709677419,0.365591397849462,0.161290322580645,0.67741935483871,0.161290322580645,0.462365591397849,0.311827956989247,0.225806451612903,0.365591397849462,0.397849462365591,0.236559139784946
"5H2VB",0.36,0.426666666666667,0.213333333333333,0.4,0.286666666666667,0.313333333333333,0.273333333333333,0.346666666666667,0.38,0.346666666666667,0.34,0.313333333333333,0.16,0.726666666666667,0.113333333333333,0.353333333333333,0.24,0.406666666666667,0.286666666666667,0.36,0.353333333333333
"3EO2A",0.363636363636364,0.32034632034632,0.316017316017316,0.316017316017316,0.406926406926407,0.277056277056277,0.359307359307359,0.225108225108225,0.415584415584416,0.25974025974026,0.463203463203463,0.277056277056277,0.12987012987013,0.705627705627706,0.164502164502165,0.532467532467532,0.220779220779221,0.246753246753247,0.376623376623377,0.363636363636364,0.25974025974026
"4WSFA",0.418032786885246,0.30327868852459,0.278688524590164,0.385245901639344,0.409836065573771,0.204918032786885,0.30327868852459,0.270491803278689,0.426229508196721,0.352459016393443,0.442622950819672,0.204918032786885,0.122950819672131,0.672131147540984,0.204918032786885,0.450819672131148,0.278688524590164,0.270491803278689,0.385245901639344,0.418032786885246,0.19672131147541
"1VG0A",0.335384615384615,0.369230769230769,0.295384615384615,0.407692307692308,0.389230769230769,0.203076923076923,0.329230769230769,0.321538461538462,0.349230769230769,0.32,0.476923076923077,0.203076923076923,0.0938461538461538,0.76,0.146153846153846,0.412307692307692,0.293846153846154,0.293846153846154,0.383076923076923,0.335384615384615,0.281538461538462
"6A48A",0.274741506646972,0.401772525849335,0.323485967503693,0.41506646971935,0.354505169867061,0.230428360413589,0.361890694239291,0.330871491875923,0.307237813884786,0.333825701624815,0.435745937961595,0.230428360413589,0.0723781388478582,0.815361890694239,0.112259970457903,0.350073855243722,0.324963072378139,0.324963072378139,0.429837518463811,0.274741506646972,0.295420974889217
"5CHLA",0.581081081081081,0.283783783783784,0.135135135135135,0.378378378378378,0.432432432432432,0.189189189189189,0.175675675675676,0.22972972972973,0.594594594594595,0.351351351351351,0.459459459459459,0.189189189189189,0.0945945945945946,0.527027027027027,0.378378378378378,0.472972972972973,0.162162162162162,0.364864864864865,0.243243243243243,0.581081081081081,0.175675675675676
"5F18A",0.30859375,0.39453125,0.296875,0.37890625,0.37890625,0.2421875,0.3515625,0.28515625,0.36328125,0.296875,0.4609375,0.2421875,0.05859375,0.8125,0.12890625,0.375,0.3125,0.3125,0.38671875,0.30859375,0.3046875
"6TM6A",0.350515463917526,0.298969072164948,0.350515463917526,0.484536082474227,0.309278350515464,0.206185567010309,0.371134020618557,0.257731958762887,0.371134020618557,0.329896907216495,0.463917525773196,0.206185567010309,0.0824742268041237,0.731958762886598,0.185567010309278,0.309278350515464,0.309278350515464,0.381443298969072,0.463917525773196,0.350515463917526,0.185567010309278
"2EFKA",0.441860465116279,0.308970099667774,0.249169435215947,0.332225913621262,0.39202657807309,0.275747508305648,0.272425249169435,0.262458471760797,0.465116279069767,0.289036544850498,0.435215946843854,0.275747508305648,0.152823920265781,0.684385382059801,0.162790697674419,0.571428571428571,0.186046511627907,0.242524916943522,0.362126245847176,0.441860465116279,0.196013289036545
"4WPEA",0.395424836601307,0.326797385620915,0.277777777777778,0.320261437908497,0.372549019607843,0.30718954248366,0.30718954248366,0.258169934640523,0.434640522875817,0.303921568627451,0.388888888888889,0.30718954248366,0.143790849673203,0.735294117647059,0.120915032679739,0.513071895424837,0.235294117647059,0.251633986928105,0.34640522875817,0.395424836601307,0.258169934640523
"6ISAA",0.278026905829596,0.399103139013453,0.322869955156951,0.385650224215247,0.37219730941704,0.242152466367713,0.36322869955157,0.327354260089686,0.309417040358744,0.31390134529148,0.443946188340807,0.242152466367713,0.0896860986547085,0.829596412556054,0.0807174887892377,0.37219730941704,0.349775784753363,0.278026905829596,0.390134529147982,0.278026905829596,0.331838565022422
"4CK4A",0.351851851851852,0.302469135802469,0.345679012345679,0.345679012345679,0.444444444444444,0.209876543209877,0.37037037037037,0.265432098765432,0.364197530864198,0.265432098765432,0.524691358024691,0.209876543209877,0.111111111111111,0.746913580246914,0.141975308641975,0.524691358024691,0.265432098765432,0.209876543209877,0.450617283950617,0.351851851851852,0.197530864197531
"3UD1A",0.294478527607362,0.389570552147239,0.315950920245399,0.420245398773006,0.365030674846626,0.214723926380368,0.334355828220859,0.355828220858896,0.309815950920245,0.325153374233129,0.460122699386503,0.214723926380368,0.119631901840491,0.769938650306748,0.110429447852761,0.417177914110429,0.288343558282209,0.294478527607362,0.441717791411043,0.294478527607362,0.263803680981595
"4Y99C",0.452380952380952,0.328571428571429,0.219047619047619,0.361904761904762,0.338095238095238,0.3,0.233333333333333,0.3,0.466666666666667,0.328571428571429,0.371428571428571,0.3,0.228571428571429,0.60952380952381,0.161904761904762,0.633333333333333,0.147619047619048,0.219047619047619,0.371428571428571,0.452380952380952,0.176190476190476
"3PT1A",0.358811040339703,0.309978768577495,0.331210191082803,0.346072186836518,0.380042462845011,0.273885350318471,0.354564755838641,0.26963906581741,0.375796178343949,0.299363057324841,0.426751592356688,0.273885350318471,0.131634819532909,0.715498938428875,0.152866242038217,0.447983014861996,0.295116772823779,0.256900212314225,0.43312101910828,0.358811040339703,0.208067940552017
"3BUXB",0.306990881458967,0.361702127659574,0.331306990881459,0.340425531914894,0.337386018237082,0.322188449848024,0.364741641337386,0.282674772036474,0.35258358662614,0.270516717325228,0.407294832826748,0.322188449848024,0.127659574468085,0.772036474164134,0.100303951367781,0.462006079027356,0.276595744680851,0.261398176291793,0.410334346504559,0.306990881458967,0.282674772036474
"6T2TA",0.298319327731092,0.340336134453782,0.361344537815126,0.331932773109244,0.38655462184874,0.281512605042017,0.382352941176471,0.264705882352941,0.352941176470588,0.273109243697479,0.445378151260504,0.281512605042017,0.092436974789916,0.781512605042017,0.126050420168067,0.5,0.256302521008403,0.243697478991597,0.415966386554622,0.298319327731092,0.285714285714286
"4AE7A",0.295454545454545,0.377272727272727,0.327272727272727,0.413636363636364,0.327272727272727,0.259090909090909,0.354545454545455,0.331818181818182,0.313636363636364,0.345454545454545,0.395454545454545,0.259090909090909,0.104545454545455,0.777272727272727,0.118181818181818,0.422727272727273,0.259090909090909,0.318181818181818,0.422727272727273,0.295454545454545,0.281818181818182
"2NPTA",0.311320754716981,0.349056603773585,0.339622641509434,0.367924528301887,0.424528301886792,0.207547169811321,0.377358490566038,0.30188679245283,0.320754716981132,0.30188679245283,0.490566037735849,0.207547169811321,0.0660377358490566,0.783018867924528,0.150943396226415,0.424528301886792,0.30188679245283,0.273584905660377,0.415094339622642,0.311320754716981,0.273584905660377
"3P0FA",0.28956228956229,0.333333333333333,0.377104377104377,0.38047138047138,0.36026936026936,0.259259259259259,0.404040404040404,0.272727272727273,0.323232323232323,0.303030303030303,0.437710437710438,0.259259259259259,0.111111111111111,0.760942760942761,0.127946127946128,0.420875420875421,0.313131313131313,0.265993265993266,0.478114478114478,0.28956228956229,0.232323232323232
"1MR1C",0.303030303030303,0.373737373737374,0.323232323232323,0.383838383838384,0.282828282828283,0.333333333333333,0.383838383838384,0.252525252525253,0.363636363636364,0.272727272727273,0.393939393939394,0.333333333333333,0.131313131313131,0.747474747474748,0.121212121212121,0.464646464646465,0.282828282828283,0.252525252525253,0.424242424242424,0.303030303030303,0.272727272727273
"4BJAA",0.409774436090226,0.296992481203008,0.293233082706767,0.315789473684211,0.406015037593985,0.278195488721804,0.304511278195489,0.270676691729323,0.424812030075188,0.274436090225564,0.447368421052632,0.278195488721804,0.150375939849624,0.710526315789474,0.139097744360902,0.5,0.255639097744361,0.244360902255639,0.37218045112782,0.409774436090226,0.218045112781955
"2PFVA",0.376554174067496,0.309058614564831,0.314387211367673,0.314387211367673,0.428063943161634,0.257548845470693,0.353463587921847,0.253996447602131,0.392539964476021,0.275310834813499,0.467140319715808,0.257548845470693,0.129662522202487,0.740674955595027,0.129662522202487,0.451154529307282,0.261101243339254,0.287744227353464,0.378330373001776,0.376554174067496,0.245115452930728
"4LD3B",0.3,0.433333333333333,0.266666666666667,0.483333333333333,0.35,0.166666666666667,0.283333333333333,0.366666666666667,0.35,0.333333333333333,0.5,0.166666666666667,0.0666666666666667,0.783333333333333,0.15,0.35,0.166666666666667,0.483333333333333,0.316666666666667,0.3,0.383333333333333
"2YOPA",0.363636363636364,0.378787878787879,0.257575757575758,0.419191919191919,0.297979797979798,0.282828282828283,0.297979797979798,0.323232323232323,0.378787878787879,0.343434343434343,0.373737373737374,0.282828282828283,0.156565656565657,0.696969696969697,0.146464646464646,0.419191919191919,0.257575757575758,0.323232323232323,0.398989898989899,0.363636363636364,0.237373737373737
"1I7WB",0.417218543046358,0.390728476821192,0.19205298013245,0.47682119205298,0.317880794701987,0.205298013245033,0.251655629139073,0.324503311258278,0.423841059602649,0.397350993377483,0.397350993377483,0.205298013245033,0.0927152317880795,0.66887417218543,0.23841059602649,0.377483443708609,0.185430463576159,0.437086092715232,0.311258278145695,0.417218543046358,0.271523178807947
"6ZIWI",0.306962025316456,0.322784810126582,0.370253164556962,0.329113924050633,0.386075949367089,0.284810126582278,0.401898734177215,0.25,0.348101265822785,0.256329113924051,0.458860759493671,0.284810126582278,0.120253164556962,0.765822784810127,0.113924050632911,0.465189873417722,0.29746835443038,0.237341772151899,0.436708860759494,0.306962025316456,0.256329113924051
"4YTWA",0.358024691358025,0.37037037037037,0.271604938271605,0.407407407407407,0.320987654320988,0.271604938271605,0.320987654320988,0.320987654320988,0.358024691358025,0.320987654320988,0.407407407407407,0.271604938271605,0.123456790123457,0.728395061728395,0.148148148148148,0.444444444444444,0.283950617283951,0.271604938271605,0.407407407407407,0.358024691358025,0.234567901234568
"3NCEB",0.280952380952381,0.40952380952381,0.30952380952381,0.404761904761905,0.304761904761905,0.29047619047619,0.361904761904762,0.333333333333333,0.304761904761905,0.285714285714286,0.423809523809524,0.29047619047619,0.0952380952380952,0.79047619047619,0.114285714285714,0.376190476190476,0.333333333333333,0.29047619047619,0.376190476190476,0.280952380952381,0.342857142857143
"6KAGA",0.373271889400922,0.308755760368664,0.317972350230415,0.377880184331797,0.405529953917051,0.216589861751152,0.331797235023041,0.276497695852535,0.391705069124424,0.308755760368664,0.474654377880184,0.216589861751152,0.0967741935483871,0.728110599078341,0.175115207373272,0.451612903225806,0.262672811059908,0.285714285714286,0.387096774193548,0.373271889400922,0.23963133640553
"5II6A",0.294642857142857,0.366071428571429,0.339285714285714,0.375,0.339285714285714,0.285714285714286,0.383928571428571,0.258928571428571,0.357142857142857,0.285714285714286,0.428571428571429,0.285714285714286,0.0892857142857143,0.758928571428571,0.151785714285714,0.366071428571429,0.366071428571429,0.267857142857143,0.392857142857143,0.294642857142857,0.3125
"1I4DA",0.383928571428571,0.334821428571429,0.28125,0.321428571428571,0.433035714285714,0.245535714285714,0.316964285714286,0.276785714285714,0.40625,0.294642857142857,0.459821428571429,0.245535714285714,0.129464285714286,0.727678571428571,0.142857142857143,0.584821428571429,0.214285714285714,0.200892857142857,0.40625,0.383928571428571,0.209821428571429
"3NI0A",0.464646464646465,0.272727272727273,0.262626262626263,0.313131313131313,0.555555555555556,0.131313131313131,0.262626262626263,0.262626262626263,0.474747474747475,0.282828282828283,0.585858585858586,0.131313131313131,0.121212121212121,0.747474747474748,0.131313131313131,0.595959595959596,0.222222222222222,0.181818181818182,0.353535353535354,0.464646464646465,0.181818181818182
